0.247949
0.247160
0.247436
0.247336
0.247180
0.247189
0.247187
0.247131
0.247354
0.247220
0.247162
0.247132
0.247139
0.247224
0.247275
0.247080
0.247122
0.247234
0.247155
0.247043
0.247099
0.247326
0.247171
0.247100
0.247346
0.247285
0.247325
0.247464
0.247248
0.247289
0.247307
0.247624
0.247263
0.247168
0.247337
0.247123
0.247147
0.247227
0.247280
0.247230
0.247216
0.247154
0.247275
0.247365
0.247228
0.247271
0.247273
0.247267
0.247160
0.246937
0.247285
0.247174
0.247191
0.247281
0.247278
0.247154
0.247117
0.247266
0.247204
0.247202
0.247142
0.247240
0.247153
0.247166
0.247197
0.247149
0.247139
0.247302
-1.003000
-1.003000
-1.003000
0.247212
0.247122
0.247220
0.247198
0.247178
0.247077
0.247107
0.247225
0.247443
0.247122
