0.200,	-0.000
0.383,	0.017
0.471,	0.129
0.510,	0.290
0.533,	0.467
0.550,	0.650
0.563,	0.837
0.574,	1.026
0.583,	1.217
0.590,	1.410
0.597,	1.603
0.602,	1.798
0.608,	1.992
0.612,	2.188
0.616,	2.384
0.621,	2.579
0.625,	2.775
0.628,	2.972
0.631,	3.169
0.634,	3.366
0.637,	3.563
0.640,	3.760
0.642,	3.958
0.644,	4.156
